,id,doi,type,funding_type,title,publication_year,publication_date,language,author_id,author_name,author_position,orcid,apc_list,apc_paid,fwci,has_fulltext,cited_by_count,citation_normalized_value,is_in_top_1_percent,is_in_top_10_percent,min,max,volume,issue,first_page,last_page,topic_id,topic_name,subfield_id,subfield_name,field_id,field_name,domain_id,domain_name,retracted,index location,Repository,is_oa,oa_status,license,institution_id,institution_name,raw_affiliation_strings,country_code,ror,lineage
20,https://openalex.org/W4391416870,https://doi.org/10.25581/spruce.112/1998897,dataset,funder,"SPRUCE Phospholipid Fatty Acid (PLFA) Abundances, August 2021-June 202",2024,2024-01-01,en,https://openalex.org/A5113109411,Mark A. Felice,middle,,,,,False,0,0.0,False,False,0,71,,,,,https://openalex.org/T11588,Atmospheric and Environmental Gas Dynamics,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Saint Paul, MN (United States)",US,https://ror.org/017zqws13,https://openalex.org/I130238516
21,https://openalex.org/W4391416870,https://doi.org/10.25581/spruce.112/1998897,dataset,funder,"SPRUCE Phospholipid Fatty Acid (PLFA) Abundances, August 2021-June 202",2024,2024-01-01,en,https://openalex.org/A5093835370,Gutknecht Gutknecht,last,,,,,False,0,0.0,False,False,0,71,,,,,https://openalex.org/T11588,Atmospheric and Environmental Gas Dynamics,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Saint Paul, MN (United States)",US,https://ror.org/017zqws13,https://openalex.org/I130238516
22,https://openalex.org/W4398420693,https://doi.org/10.7910/dvn/pbvh1f,dataset,funder,Replication Data for: Why Programs Fail: Lessons for Improving Public Service Quality from a Mixed-Methods Evaluation of an Unsuccessful Teacher Training Program in Nepal,2024,2024-01-01,en,https://openalex.org/A5111425891,Paul Glewwe,middle,,,,,False,0,0.0,False,False,0,71,,,,,https://openalex.org/T11886,Agricultural risk and resilience,https://openalex.org/subfields/1111,Soil Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/I130238516,University of Minnesota,(University of Minnesota),US,https://ror.org/017zqws13,https://openalex.org/I130238516
23,https://openalex.org/W4393789419,https://doi.org/10.5281/zenodo.7853188,dataset,funder,Mapping the planet's critical areas for biodiversity and people,2022,2022-09-23,en,https://openalex.org/A5055708354,Justin A. Johnson,middle,https://orcid.org/0000-0001-9903-1787,,,,False,1,0.896303,False,False,58,68,,,,,https://openalex.org/T12467,Rangeland Management and Livestock Ecology,https://openalex.org/subfields/2308,"Management, Monitoring, Policy and Law",https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,Zenodo (CERN European Organization for Nuclear Research),True,gold,cc-by,https://openalex.org/I130238516,University of Minnesota,"Department of Applied Economics, University of Minnesota, St. Paul, MN 55108, USA",US,https://ror.org/017zqws13,https://openalex.org/I130238516
24,https://openalex.org/W4393789419,https://doi.org/10.5281/zenodo.7853188,dataset,funder,Mapping the planet's critical areas for biodiversity and people,2022,2022-09-23,en,https://openalex.org/A5068168154,Stephen Polasky,middle,https://orcid.org/0000-0003-4934-2434,,,,False,1,0.896303,False,False,58,68,,,,,https://openalex.org/T12467,Rangeland Management and Livestock Ecology,https://openalex.org/subfields/2308,"Management, Monitoring, Policy and Law",https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,Zenodo (CERN European Organization for Nuclear Research),True,gold,cc-by,https://openalex.org/I130238516,University of Minnesota,"Department of Applied Economics, University of Minnesota, St. Paul, MN 55108, USA",US,https://ror.org/017zqws13,https://openalex.org/I130238516
25,https://openalex.org/W2588371131,https://doi.org/10.7910/dvn/bkvsbf,dataset,funder,Replication Data for: Ecogeography and utility to plant breeding of the crop wild relatives of sunflower (Helianthus annuus L.),2015,2015-01-01,en,https://openalex.org/A5073151470,Michael B. Kantar,first,https://orcid.org/0000-0001-5542-0975,,,,False,0,0.0,False,False,0,66,,,,,https://openalex.org/T12742,Sunflower and Safflower Cultivation,https://openalex.org/subfields/1110,Plant Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences,False,datacite,Harvard Dataverse,True,gold,other-oa,https://openalex.org/I130238516,University of Minnesota,(University of Minnesota and University of British Columbia),US,https://ror.org/017zqws13,https://openalex.org/I130238516
26,https://openalex.org/W2809628215,https://doi.org/10.15485/1398272,dataset,funder,KCMP Minnesota Tall Tower Nitrous Oxide Inverse Modeling Dataset 2010-2015,2016,2016-01-01,en,https://openalex.org/A5042221251,Timothy J. Griffis,first,https://orcid.org/0000-0002-2111-5144,,,,False,0,0.0,False,False,0,66,,,,,https://openalex.org/T12120,Air Quality Monitoring and Forecasting,https://openalex.org/subfields/2305,Environmental Engineering,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,University of Minnesota - St. Paul,US,https://ror.org/017zqws13,https://openalex.org/I130238516
27,https://openalex.org/W2809628215,https://doi.org/10.15485/1398272,dataset,funder,KCMP Minnesota Tall Tower Nitrous Oxide Inverse Modeling Dataset 2010-2015,2016,2016-01-01,en,https://openalex.org/A5002309504,Dylan B. Millet,middle,https://orcid.org/0000-0003-3076-125X,,,,False,0,0.0,False,False,0,66,,,,,https://openalex.org/T12120,Air Quality Monitoring and Forecasting,https://openalex.org/subfields/2305,Environmental Engineering,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,University of Minnesota - St. Paul,US,https://ror.org/017zqws13,https://openalex.org/I130238516
28,https://openalex.org/W2809628215,https://doi.org/10.15485/1398272,dataset,funder,KCMP Minnesota Tall Tower Nitrous Oxide Inverse Modeling Dataset 2010-2015,2016,2016-01-01,en,https://openalex.org/A5068995121,Matt Erickson,middle,https://orcid.org/0000-0002-2465-3060,,,,False,0,0.0,False,False,0,66,,,,,https://openalex.org/T12120,Air Quality Monitoring and Forecasting,https://openalex.org/subfields/2305,Environmental Engineering,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),False,closed,,https://openalex.org/I130238516,University of Minnesota,University of Minnesota - St. Paul,US,https://ror.org/017zqws13,https://openalex.org/I130238516
29,https://openalex.org/W4241131235,https://doi.org/10.1515/iupac.18.0004,dataset,funder,Aminopolycarboxylic Acids,2016,2016-02-29,en,https://openalex.org/A5022729450,E. B. Sandell,first,,,,,False,0,0.0,False,False,0,66,,,,,https://openalex.org/T14285,Biopolymer Synthesis and Applications,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences,False,crossref,IUPAC Standards Online,False,closed,,https://openalex.org/I130238516,University of Minnesota,"University of Minnesota, Minneapolis 14, Minn., U.S.A.",US,https://ror.org/017zqws13,https://openalex.org/I130238516
