,id,doi,type,funding_type,title,publication_year,publication_date,language,authorships-author-author_id,authorships-author-display_name,author_position,orcid,apc_list,apc_paid,fwci,has_fulltext,cited_by_count,citation_normalized_percentile-value,is_in_top_1_percent,is_in_top_10_percent,volume,issue,first_page,last_page,topic_id,topic_name,subfield_id,subfield_name,field_id,field_name,domain_id,domain_name,retracted,index location,primary_location-source-display_name,is_oa,oa_status,license,institution_id,institution_name,raw_affiliation_strings,country_code,ror,lineage
0,https://openalex.org/W3081810959,https://doi.org/10.13020/3eks-j059,dataset,,Minnesota Solvation Database (MNSOL) version 2012,1998,1998-01-01,en,https://openalex.org/A5061017744,Aleksandr V. Marenich,first,https://orcid.org/0000-0003-0288-843X,,,,False,41,,,,,,,,https://openalex.org/T12157,Geochemistry and Geologic Mapping,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by-nc-nd,,,,,,
1,https://openalex.org/W3081810959,https://doi.org/10.13020/3eks-j059,dataset,,Minnesota Solvation Database (MNSOL) version 2012,1998,1998-01-01,en,https://openalex.org/A5053083096,Casey P. Kelly,middle,,,,,False,41,,,,,,,,https://openalex.org/T12157,Geochemistry and Geologic Mapping,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by-nc-nd,,,,,,
2,https://openalex.org/W3081810959,https://doi.org/10.13020/3eks-j059,dataset,,Minnesota Solvation Database (MNSOL) version 2012,1998,1998-01-01,en,https://openalex.org/A5111863630,Jason D. Thompson,middle,https://orcid.org/0009-0002-4710-8505,,,,False,41,,,,,,,,https://openalex.org/T12157,Geochemistry and Geologic Mapping,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by-nc-nd,,,,,,
3,https://openalex.org/W3081810959,https://doi.org/10.13020/3eks-j059,dataset,,Minnesota Solvation Database (MNSOL) version 2012,1998,1998-01-01,en,https://openalex.org/A5113505750,Gregory D. Hawkins,middle,,,,,False,41,,,,,,,,https://openalex.org/T12157,Geochemistry and Geologic Mapping,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by-nc-nd,,,,,,
4,https://openalex.org/W3081810959,https://doi.org/10.13020/3eks-j059,dataset,,Minnesota Solvation Database (MNSOL) version 2012,1998,1998-01-01,en,https://openalex.org/A5110699802,Candee C. Chambers,middle,,,,,False,41,,,,,,,,https://openalex.org/T12157,Geochemistry and Geologic Mapping,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by-nc-nd,,,,,,
5,https://openalex.org/W3081810959,https://doi.org/10.13020/3eks-j059,dataset,,Minnesota Solvation Database (MNSOL) version 2012,1998,1998-01-01,en,https://openalex.org/A5016283052,David J. Giesen,middle,,,,,False,41,,,,,,,,https://openalex.org/T12157,Geochemistry and Geologic Mapping,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by-nc-nd,,,,,,
6,https://openalex.org/W3081810959,https://doi.org/10.13020/3eks-j059,dataset,,Minnesota Solvation Database (MNSOL) version 2012,1998,1998-01-01,en,https://openalex.org/A5024124704,Paul Winget,middle,https://orcid.org/0000-0002-3443-7556,,,,False,41,,,,,,,,https://openalex.org/T12157,Geochemistry and Geologic Mapping,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by-nc-nd,,,,,,
7,https://openalex.org/W3081810959,https://doi.org/10.13020/3eks-j059,dataset,education,Minnesota Solvation Database (MNSOL) version 2012,1998,1998-01-01,en,https://openalex.org/A5048985028,Christopher J. Cramer,middle,https://orcid.org/0000-0001-5048-1859,,,,False,41,,,,,,,,https://openalex.org/T12157,Geochemistry and Geologic Mapping,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by-nc-nd,https://openalex.org/I2800403580,University of Minnesota System,University of Minnesota,US,https://ror.org/03grvy078,h
8,https://openalex.org/W3081810959,https://doi.org/10.13020/3eks-j059,dataset,education,Minnesota Solvation Database (MNSOL) version 2012,1998,1998-01-01,en,https://openalex.org/A5061717048,Donald G. Truhlar,last,https://orcid.org/0000-0002-7742-7294,,,,False,41,,,,,,,,https://openalex.org/T12157,Geochemistry and Geologic Mapping,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by-nc-nd,https://openalex.org/I2800403580,University of Minnesota System,University of Minnesota,US,https://ror.org/03grvy078,h
9,https://openalex.org/W2297941261,https://doi.org/10.13020/d6g014,dataset,,"White-tailed deer density estimates across the eastern United States, 2008",2016,2016-01-01,en,https://openalex.org/A5014726860,Brian F. Walters,first,https://orcid.org/0000-0001-7408-9704,,,,False,28,,,,,,,,https://openalex.org/T10199,Wildlife Ecology and Conservation,https://openalex.org/subfields/2303,Ecology,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
10,https://openalex.org/W2297941261,https://doi.org/10.13020/d6g014,dataset,,"White-tailed deer density estimates across the eastern United States, 2008",2016,2016-01-01,en,https://openalex.org/A5039275273,Christopher W. Woodall,middle,https://orcid.org/0000-0001-8076-6214,,,,False,28,,,,,,,,https://openalex.org/T10199,Wildlife Ecology and Conservation,https://openalex.org/subfields/2303,Ecology,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
11,https://openalex.org/W2297941261,https://doi.org/10.13020/d6g014,dataset,,"White-tailed deer density estimates across the eastern United States, 2008",2016,2016-01-01,en,https://openalex.org/A5008534219,Matthew B. Russell,last,https://orcid.org/0000-0002-7044-9650,,,,False,28,,,,,,,,https://openalex.org/T10199,Wildlife Ecology and Conservation,https://openalex.org/subfields/2303,Ecology,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
12,https://openalex.org/W2898833073,https://doi.org/10.13020/d6kx2r,dataset,,"Global nitrogen deposition (2°×2.5° grid resolution) simulated with GEOS-Chem for 1984-1986, 1994-1996, 2004-2006, and 2014-2016",2018,2018-01-01,en,https://openalex.org/A5031063931,Daniel Ackerman,first,https://orcid.org/0000-0002-9305-4184,,,,False,17,,,,,,,,https://openalex.org/T11588,Atmospheric and Environmental Gas Dynamics,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
13,https://openalex.org/W2525336510,https://doi.org/10.13020/d6jp4s,dataset,,Minnesota Land Cover Classification and Impervious Surface Area by Landsat and Lidar: 2013 Update,2016,2016-01-01,en,https://openalex.org/A5077086878,Lian P. Rampi,first,,,,,False,12,,,,,,,,https://openalex.org/T13388,Rangeland and Wildlife Management,https://openalex.org/subfields/2303,Ecology,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,public-domain,,,,,,
14,https://openalex.org/W3043928535,https://doi.org/10.13020/g1gx-y834,dataset,,TrashCan 1.0 An Instance-Segmentation Labeled Dataset of Trash Observations,2019,2019-06-24,en,https://openalex.org/A5110745295,Jungseok Hong,first,,,,,False,12,,,,,,,,https://openalex.org/T12039,Electron and X-Ray Spectroscopy Techniques,https://openalex.org/subfields/2508,"Surfaces, Coatings and Films",https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
15,https://openalex.org/W3043928535,https://doi.org/10.13020/g1gx-y834,dataset,,TrashCan 1.0 An Instance-Segmentation Labeled Dataset of Trash Observations,2019,2019-06-24,en,https://openalex.org/A5102749357,Michael Fulton,middle,https://orcid.org/0000-0003-1842-6045,,,,False,12,,,,,,,,https://openalex.org/T12039,Electron and X-Ray Spectroscopy Techniques,https://openalex.org/subfields/2508,"Surfaces, Coatings and Films",https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
16,https://openalex.org/W3043928535,https://doi.org/10.13020/g1gx-y834,dataset,,TrashCan 1.0 An Instance-Segmentation Labeled Dataset of Trash Observations,2019,2019-06-24,en,https://openalex.org/A5055649336,Junaed Sattar,last,https://orcid.org/0000-0002-3983-6265,,,,False,12,,,,,,,,https://openalex.org/T12039,Electron and X-Ray Spectroscopy Techniques,https://openalex.org/subfields/2508,"Surfaces, Coatings and Films",https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
17,https://openalex.org/W3184905479,https://doi.org/10.13020/g5xc-nj81,dataset,,Updated Code of GEOS-Chem Adjoint v35 for TROPOMI Methane 4D-Var Inversion,2021,2021-07-22,en,https://openalex.org/A5044635913,Xueying Yu,first,https://orcid.org/0000-0002-9380-5136,,,,False,12,,,,,,,,https://openalex.org/T10995,Methane Hydrates and Related Phenomena,https://openalex.org/subfields/2304,Environmental Chemistry,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
18,https://openalex.org/W3184905479,https://doi.org/10.13020/g5xc-nj81,dataset,,Updated Code of GEOS-Chem Adjoint v35 for TROPOMI Methane 4D-Var Inversion,2021,2021-07-22,en,https://openalex.org/A5002309504,Dylan B. Millet,middle,https://orcid.org/0000-0003-3076-125X,,,,False,12,,,,,,,,https://openalex.org/T10995,Methane Hydrates and Related Phenomena,https://openalex.org/subfields/2304,Environmental Chemistry,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
19,https://openalex.org/W3184905479,https://doi.org/10.13020/g5xc-nj81,dataset,,Updated Code of GEOS-Chem Adjoint v35 for TROPOMI Methane 4D-Var Inversion,2021,2021-07-22,en,https://openalex.org/A5058462310,Daven K. Henze,last,https://orcid.org/0000-0001-6431-4963,,,,False,12,,,,,,,,https://openalex.org/T10995,Methane Hydrates and Related Phenomena,https://openalex.org/subfields/2304,Environmental Chemistry,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
20,https://openalex.org/W1543151827,https://doi.org/10.13020/d6g59w,dataset,,Home range overlap indices implemented using kernel density estimators with plug-in smoothing parameters and Program R.,2014,2014-01-01,en,https://openalex.org/A5030821429,John Fieberg,first,https://orcid.org/0000-0002-3180-7021,,,,False,11,,,,,,,,https://openalex.org/T10136,Statistical Methods and Inference,https://openalex.org/subfields/2613,Statistics and Probability,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
21,https://openalex.org/W3043960864,https://doi.org/10.13020/x0qn-y082,dataset,,Trash-ICRA19: A bounding box labeled dataset of underwater trash,2018,2018-02-01,en,https://openalex.org/A5102749357,Michael Fulton,first,https://orcid.org/0000-0003-1842-6045,,,,False,11,,,,,,,,https://openalex.org/T11698,Underwater Acoustics Research,https://openalex.org/subfields/1910,Oceanography,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
22,https://openalex.org/W3043960864,https://doi.org/10.13020/x0qn-y082,dataset,,Trash-ICRA19: A bounding box labeled dataset of underwater trash,2018,2018-02-01,en,https://openalex.org/A5110745295,Jungseok Hong,middle,,,,,False,11,,,,,,,,https://openalex.org/T11698,Underwater Acoustics Research,https://openalex.org/subfields/1910,Oceanography,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
23,https://openalex.org/W3043960864,https://doi.org/10.13020/x0qn-y082,dataset,,Trash-ICRA19: A bounding box labeled dataset of underwater trash,2018,2018-02-01,en,https://openalex.org/A5055649336,Junaed Sattar,last,https://orcid.org/0000-0002-3983-6265,,,,False,11,,,,,,,,https://openalex.org/T11698,Underwater Acoustics Research,https://openalex.org/subfields/1910,Oceanography,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
24,https://openalex.org/W2929793724,https://doi.org/10.13020/3b1n-ff32,dataset,,Data Related to: Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use,2019,2019-01-28,en,https://openalex.org/A5049021874,Mengzhen Liu,first,https://orcid.org/0000-0001-6550-6959,,,,False,10,,,,,,,,https://openalex.org/T10060,Smoking Behavior and Cessation,https://openalex.org/subfields/2737,Physiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,public-domain,,,,,,
25,https://openalex.org/W2991557375,https://doi.org/10.13020/217y-8g32,dataset,,Geometries for Minnesota Database 2019,2019,2019-11-19,en,https://openalex.org/A5067052561,Pragya Verma,first,https://orcid.org/0000-0002-5722-0894,,,,True,9,,,,,,,,https://openalex.org/T10757,Geographic Information Systems Studies,https://openalex.org/subfields/3305,"Geography, Planning and Development",https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
26,https://openalex.org/W2991557375,https://doi.org/10.13020/217y-8g32,dataset,,Geometries for Minnesota Database 2019,2019,2019-11-19,en,https://openalex.org/A5061717048,Donald G. Truhlar,last,https://orcid.org/0000-0002-7742-7294,,,,True,9,,,,,,,,https://openalex.org/T10757,Geographic Information Systems Studies,https://openalex.org/subfields/3305,"Geography, Planning and Development",https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
27,https://openalex.org/W1606445119,,dataset,,Clinical Abbreviation Sense Inventory,2012,2012-10-31,en,https://openalex.org/A5004688014,Sungrim Moon,first,https://orcid.org/0000-0002-9191-3897,,,,False,8,,,,,,,,https://openalex.org/T14514,Medical Research and Practices,https://openalex.org/subfields/3608,Medical Terminology,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences,False,,University of Minnesota Digital Conservancy (University of Minnesota),False,closed,,,,,,,
28,https://openalex.org/W1606445119,,dataset,,Clinical Abbreviation Sense Inventory,2012,2012-10-31,en,https://openalex.org/A5111412522,Serguei Pakhomov,middle,,,,,False,8,,,,,,,,https://openalex.org/T14514,Medical Research and Practices,https://openalex.org/subfields/3608,Medical Terminology,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences,False,,University of Minnesota Digital Conservancy (University of Minnesota),False,closed,,,,,,,
29,https://openalex.org/W1606445119,,dataset,,Clinical Abbreviation Sense Inventory,2012,2012-10-31,en,https://openalex.org/A5025398350,Genevieve B. Melton,last,https://orcid.org/0000-0001-5193-1663,,,,False,8,,,,,,,,https://openalex.org/T14514,Medical Research and Practices,https://openalex.org/subfields/3608,Medical Terminology,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences,False,,University of Minnesota Digital Conservancy (University of Minnesota),False,closed,,,,,,,
30,https://openalex.org/W2917678318,https://doi.org/10.13020/d6g68v,dataset,,Access Across America: Transit 2017 Data,2017,2017-01-18,en,https://openalex.org/A5110314160,Andrew Owen,first,,,,,True,8,,,,,,,,https://openalex.org/T11344,Traffic Prediction and Management Techniques,https://openalex.org/subfields/2215,Building and Construction,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by,,,,,,
31,https://openalex.org/W2917678318,https://doi.org/10.13020/d6g68v,dataset,,Access Across America: Transit 2017 Data,2017,2017-01-18,en,https://openalex.org/A5084020146,Brendán Murphy,last,https://orcid.org/0000-0001-5259-4849,,,,True,8,,,,,,,,https://openalex.org/T11344,Traffic Prediction and Management Techniques,https://openalex.org/subfields/2215,Building and Construction,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by,,,,,,
32,https://openalex.org/W2509129786,https://doi.org/10.13020/d6xw2h,dataset,,"Historical Population Estimates for 2010 U.S. States, Counties and Metro/Micro Areas, 1790-2010",2016,2016-08-10,en,https://openalex.org/A5103182253,Jonathan Schroeder,first,https://orcid.org/0000-0002-8438-2506,,,,False,7,,,,,,,,https://openalex.org/T13546,Census and Population Estimation,https://openalex.org/subfields/2613,Statistics and Probability,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by,,,,,,
33,https://openalex.org/W2521289635,https://doi.org/10.13020/d6959b,dataset,,Twin Cities Metropolitan Area 1-Meter Land Cover Classification (Urban Focused),2016,2016-01-01,en,https://openalex.org/A5079806805,Trevor K Host,first,,,,,False,7,,,,,,,,https://openalex.org/T13890,Remote Sensing and Land Use,https://openalex.org/subfields/1902,Atmospheric Science,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,public-domain,,,,,,
34,https://openalex.org/W1479779734,,dataset,,datasets for Using Verbs and Adjectives to Automatically Classify Blog Sentiment,2006,2006-01-01,en,https://openalex.org/A5091375137,Paula Chesley,first,,,,,False,6,,,,,,,,https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,,University of Minnesota Digital Conservancy (University of Minnesota),False,closed,,,,,,,
35,https://openalex.org/W1479779734,,dataset,,datasets for Using Verbs and Adjectives to Automatically Classify Blog Sentiment,2006,2006-01-01,en,https://openalex.org/A5082441195,Bruce Vincent,middle,,,,,False,6,,,,,,,,https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,,University of Minnesota Digital Conservancy (University of Minnesota),False,closed,,,,,,,
36,https://openalex.org/W1479779734,,dataset,,datasets for Using Verbs and Adjectives to Automatically Classify Blog Sentiment,2006,2006-01-01,en,https://openalex.org/A5026628133,Li Xu,middle,https://orcid.org/0000-0002-0988-7934,,,,False,6,,,,,,,,https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,,University of Minnesota Digital Conservancy (University of Minnesota),False,closed,,,,,,,
37,https://openalex.org/W1479779734,,dataset,,datasets for Using Verbs and Adjectives to Automatically Classify Blog Sentiment,2006,2006-01-01,en,https://openalex.org/A5109035562,Srihari Rohini,last,,,,,False,6,,,,,,,,https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,,University of Minnesota Digital Conservancy (University of Minnesota),False,closed,,,,,,,
38,https://openalex.org/W2806182523,https://doi.org/10.13020/d6ph49,dataset,,DynamoVis - Dynamic Visualization of Animal Movement Data,2018,2018-06-21,en,https://openalex.org/A5064138235,Somayeh Dodge,first,https://orcid.org/0000-0003-0335-3576,,,,False,6,,,,,,,,https://openalex.org/T10895,Species Distribution and Climate Change,https://openalex.org/subfields/2302,Ecological Modeling,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,,,,,,,
39,https://openalex.org/W2920240327,https://doi.org/10.13020/xamg-cs69,dataset,,APAL Coupling Study 2019,2016,2016-06-01,en,https://openalex.org/A5071801745,H. Backes Walter,first,,,,,True,6,,,,,,,,https://openalex.org/T10444,Context-Aware Activity Recognition Systems,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,public-domain,,,,,,
40,https://openalex.org/W2920240327,https://doi.org/10.13020/xamg-cs69,dataset,,APAL Coupling Study 2019,2016,2016-06-01,en,https://openalex.org/A5039670436,Ruixuan Li,middle,https://orcid.org/0000-0002-7791-5511,,,,True,6,,,,,,,,https://openalex.org/T10444,Context-Aware Activity Recognition Systems,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,public-domain,,,,,,
41,https://openalex.org/W2920240327,https://doi.org/10.13020/xamg-cs69,dataset,,APAL Coupling Study 2019,2016,2016-06-01,en,https://openalex.org/A5010148271,Justin Munafo,middle,,,,,True,6,,,,,,,,https://openalex.org/T10444,Context-Aware Activity Recognition Systems,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,public-domain,,,,,,
42,https://openalex.org/W2920240327,https://doi.org/10.13020/xamg-cs69,dataset,,APAL Coupling Study 2019,2016,2016-06-01,en,https://openalex.org/A5080959465,Christopher Curry,middle,,,,,True,6,,,,,,,,https://openalex.org/T10444,Context-Aware Activity Recognition Systems,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,public-domain,,,,,,
43,https://openalex.org/W2920240327,https://doi.org/10.13020/xamg-cs69,dataset,,APAL Coupling Study 2019,2016,2016-06-01,en,https://openalex.org/A5108596821,Nicolette Peterson,middle,,,,,True,6,,,,,,,,https://openalex.org/T10444,Context-Aware Activity Recognition Systems,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,public-domain,,,,,,
44,https://openalex.org/W2920240327,https://doi.org/10.13020/xamg-cs69,dataset,,APAL Coupling Study 2019,2016,2016-06-01,en,https://openalex.org/A5086701840,Thomas A. Stoffregen,last,https://orcid.org/0000-0003-1467-9168,,,,True,6,,,,,,,,https://openalex.org/T10444,Context-Aware Activity Recognition Systems,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,public-domain,,,,,,
45,https://openalex.org/W1527143013,https://doi.org/10.13020/d6mw2q,dataset,education,Access Across America: Transit 2014 Data,2014,2014-12-08,en,https://openalex.org/A5110314160,Andrew Owen,first,,,,,True,5,,,,,,,,https://openalex.org/T11344,Traffic Prediction and Management Techniques,https://openalex.org/subfields/2215,Building and Construction,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,other-oa,https://openalex.org/I2800403580,University of Minnesota System,University of Minnesota,US,https://ror.org/03grvy078,h
46,https://openalex.org/W1527143013,https://doi.org/10.13020/d6mw2q,dataset,education,Access Across America: Transit 2014 Data,2014,2014-12-08,en,https://openalex.org/A5084766858,David Levinson,last,https://orcid.org/0000-0002-4563-2963,,,,True,5,,,,,,,,https://openalex.org/T11344,Traffic Prediction and Management Techniques,https://openalex.org/subfields/2215,Building and Construction,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,other-oa,https://openalex.org/I2800403580,University of Minnesota System,University of Minnesota,US,https://ror.org/03grvy078,h
47,https://openalex.org/W2760791314,https://doi.org/10.13020/d6fh44,dataset,,"Characterization of streams and rivers in the Minnesota River Basin Critical Observatory: water chemistry and biological field collections, 2013-2016",2013,2013-05-15,en,https://openalex.org/A5032755713,Christine L. Dolph,first,https://orcid.org/0000-0003-3667-7809,,,,False,5,,,,,,,,https://openalex.org/T10302,Fish Ecology and Management Studies,https://openalex.org/subfields/2309,Nature and Landscape Conservation,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by,,,,,,
48,https://openalex.org/W2760791314,https://doi.org/10.13020/d6fh44,dataset,,"Characterization of streams and rivers in the Minnesota River Basin Critical Observatory: water chemistry and biological field collections, 2013-2016",2013,2013-05-15,en,https://openalex.org/A5029008400,Amy T. Hansen,middle,https://orcid.org/0000-0002-6152-9595,,,,False,5,,,,,,,,https://openalex.org/T10302,Fish Ecology and Management Studies,https://openalex.org/subfields/2309,Nature and Landscape Conservation,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by,,,,,,
49,https://openalex.org/W2760791314,https://doi.org/10.13020/d6fh44,dataset,,"Characterization of streams and rivers in the Minnesota River Basin Critical Observatory: water chemistry and biological field collections, 2013-2016",2013,2013-05-15,en,https://openalex.org/A5028308713,Katie Kemmitt,middle,,,,,False,5,,,,,,,,https://openalex.org/T10302,Fish Ecology and Management Studies,https://openalex.org/subfields/2309,Nature and Landscape Conservation,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences,False,datacite,University of Minnesota Digital Conservancy (University of Minnesota),True,green,cc-by,,,,,,
